no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
487,N/A,Thesa Fuji,5,5 bulan lalu,N/A,N/A,Tidak
488,N/A,Salsabilah Fatamasya,5,5 bulan lalu,"wkwwkw luchu tempatnyaaa, matchanya enak, mas mba nya ramah jugakk, suprisingly pengunjung nya juga friendlyy puoll 🥹💗",N/A,Tidak
489,N/A,LOLITA LOLITA,5,5 bulan lalu,gilakkkk🤙🏻 …,N/A,Tidak
490,N/A,MRifkyDwi Putra,5,5 bulan lalu,mantap,N/A,Tidak
491,N/A,Ersyad Pido,5,5 bulan lalu,Tempat bagus coozy nyaman,N/A,Tidak
492,N/A,bilaa rhny,5,5 bulan lalu,N/A,N/A,Tidak
493,N/A,17_Siti Nur Islamiati_203,5,5 bulan lalu,"baristaanyaa ramahh, tempatnya cakepp",N/A,Tidak
494,N/A,iniara Punya,5,5 bulan lalu,N/A,N/A,Tidak
495,N/A,saskinata,5,5 bulan lalu,N/A,N/A,Tidak
496,N/A,Lutfia Mustika,5,5 bulan lalu,"enakk bngtt, matchanya enak, rekomendasi bgt buat yg suka sma matcha, comfy bgtt",N/A,Tidak
497,N/A,Ara Merpati,5,5 bulan lalu,nice drinks n snacks.. oke buat hangout bareng temen-temen..,N/A,Tidak
498,N/A,luluu,5,5 bulan lalu,sangat nyamann dan sesuai ekspektasi untuk rasa matchanyaa😍😍😍💐,N/A,Tidak
499,N/A,Syafa Meila,5,5 bulan lalu,matchia enak,N/A,Tidak
500,N/A,Septy Fadhilah,5,5 bulan lalu,Sangat nyamann dan menunya menarik,N/A,Tidak
501,N/A,Yayang Charta,5,5 bulan lalu,matchanya matcha bangett✨ recomendd banyak spot fotoo🤏🏻 kk nya ramah jugaaa …,N/A,Tidak
502,N/A,M Farhan Sylva,5,5 bulan lalu,N/A,N/A,Tidak
503,N/A,Syifa Saa,5,5 bulan lalu,"Rasa matcha nya enakkk
Tempatnya jugaa baguss
Rekomen banget",N/A,Tidak
504,N/A,Saffanah Az Zahra,5,5 bulan lalu,N/A,N/A,Tidak
505,N/A,Cahyani Marginingsih,5,5 bulan lalu,minumannya enak dan tempatnya nyaman🤗🤗,N/A,Tidak
506,N/A,Kezia Kristananda,5,5 bulan lalu,"Tempat yang bagus untuk nongkrong, banyak pilihan minuman matcha, sudut-sudutnya estetik, direkomendasikan untuk nongkrong cepat bareng keluarga atau teman-teman💗 …",N/A,Tidak
507,N/A,Yesy Widyaningrum,5,5 bulan lalu,"Matchanya asli sih matcha banget rasanya
Lain kali pengen lagi nyobain varian lainnya",N/A,Tidak
508,N/A,Revina Alifa Azzahra,5,5 bulan lalu,tempatnya comfy & matchanya enakk!,N/A,Tidak
509,N/A,Muhammad Iqbal,5,5 bulan lalu,"Tempatnya enak buat nongkrong, aestetic ada dj nya juga",N/A,Tidak
510,N/A,Boris Agung hardiknas,5,5 bulan lalu,N/A,N/A,Tidak
511,N/A,Stormsgarden S,5,5 bulan lalu,"Tempat yang bagus untuk bersantai, dj-nya enak mix-nya. Matcha-nya enak banget!",N/A,Tidak
512,N/A,restu mahbengi,5,5 bulan lalu,"Tempt nya bagus dan nyaman, terus kakak kakaknya ramah semua penyampian menu juga sangat baik. Cocok bgt buat nongkrong!!",N/A,Tidak
513,N/A,ruang psikologiku,5,5 bulan lalu,Matchanya enak vibesnya oke bgt overall good,N/A,Tidak
514,N/A,Ammar Mamat,5,5 bulan lalu,Bagus 💫,N/A,Tidak
515,N/A,Nasywa Maulidiya,5,5 bulan lalu,bagus bngt,N/A,Tidak
516,N/A,B_28_Mutyara Jasmine Salsabilla Sisworo,5,5 bulan lalu,N/A,N/A,Tidak
517,N/A,Marshanda Angelita,5,5 bulan lalu,"tempatnya nyaman, bersih, aesthetic, dan pelayanan nya bagus dan ramah”",N/A,Tidak
518,N/A,Tirza,5,5 bulan lalu,"Adem, cocok buat org introvert.",N/A,Tidak
519,N/A,Hasna Sallsabilla,5,5 bulan lalu,tempatnya enak buat nongkrongggg,N/A,Tidak
520,N/A,Insan Tahoweki,5,5 bulan lalu,N/A,N/A,Tidak
521,N/A,JEKJEK,5,5 bulan lalu,macha nyaa enakkkkk,N/A,Tidak
522,N/A,fajrianajma,5,5 bulan lalu,N/A,N/A,Tidak
523,N/A,dea gabriella,5,5 bulan lalu,"tempatnyaaa lucuuu, pelayanann goodddd 🤩🫰🏻🫰🏻",N/A,Tidak
524,N/A,예빈Yebin,5,5 bulan lalu,"first time ke sini, overall recommended banget!! pelayanannya ramahhh poll ❤️ sukakk",N/A,Tidak
525,N/A,ica cahyani,5,5 bulan lalu,"enak & pelayanan ramah, thank u",N/A,Tidak
526,N/A,Septia Putri,5,5 bulan lalu,Anjayyy slebew pelayan nya ramah banget!!!!,N/A,Tidak
527,N/A,qisthi falerin,5,5 bulan lalu,N/A,N/A,Tidak
528,N/A,Nadilla Putri Permatasari,5,5 bulan lalu,specialist matcha cafe di seturan yang worth to try sih! matcha pistachionya enak bangett!! ada photoboxnya jugaaaa~♡,N/A,Tidak
529,N/A,Simping ss,5,5 bulan lalu,"Tempat nongkrong 24 jam yang cozy parah, banyak spot foto cantik, makan dan minuman rasanya juga okee, harga masih terjangkau",N/A,Tidak
530,N/A,Shafira Azka Febrianti,5,5 bulan lalu,N/A,N/A,Tidak
531,N/A,Qory jati Widyastuti,5,5 bulan lalu,"tempatnya lucu, menunya juga enak😍",N/A,Tidak
532,N/A,Naura Kornelia,5,5 bulan lalu,"tempatnyaa lucuu bgtt,matchanya enakkk 🤩🤩🤩",N/A,Tidak
533,N/A,Chintia Afritasari,5,5 bulan lalu,"semua oke, minumannya enak dan variatif bgt, ka kim keren bgt pelayanannyaa",N/A,Tidak
534,N/A,Maria Yuniar,5,5 bulan lalu,N/A,N/A,Tidak
535,N/A,alfiranur septianingsih,5,5 bulan lalu,N/A,N/A,Tidak
536,N/A,dorayy,5,5 bulan lalu,"matchanya enak, tempatnya cozy jugaa, banyak spot foto n ada photobox😸😻 …",N/A,Tidak
537,N/A,fathur roficky,5,5 bulan lalu,N/A,N/A,Tidak
538,N/A,kharisma safitri,5,5 bulan lalu,N/A,N/A,Tidak
539,N/A,Arum Satria Gelar Dewangga,5,5 bulan lalu,N/A,N/A,Tidak
540,N/A,Inas May Zahrah,5,5 bulan lalu,"matcha nya enak, pelayanan nya ramah, tempatnya nyaman",N/A,Tidak
541,N/A,Tiara Putri,5,5 bulan lalu,makanannya enakkk💖💖 …,N/A,Tidak
542,N/A,Ghea Syifa,5,5 bulan lalu,N/A,N/A,Tidak
543,N/A,Aira Puspita,5,5 bulan lalu,N/A,N/A,Tidak
544,N/A,Freedcitytour,5,5 bulan lalu,Senang bisa berkolaborasi,N/A,Tidak
545,N/A,M.Farhel E.N,5,5 bulan lalu,macthanya enak,N/A,Tidak
546,N/A,gibran,5,5 bulan lalu,N/A,N/A,Tidak
547,N/A,rizki syahputra,5,5 bulan lalu,First time di sini ketemu kim asik banget sihhhh,N/A,Tidak
548,N/A,becky,5,5 bulan lalu,tempat nya bguss bngett kaka”nya baik banget apalagi kaka kim best banget,N/A,Tidak
549,N/A,Busra Cacing,5,5 bulan lalu,N/A,N/A,Tidak
550,N/A,Mega Riana sari,5,5 bulan lalu,N/A,N/A,Tidak
551,N/A,Gandi Ari,5,5 bulan lalu,Lokasinya nyaman untuk nongkrong bareng teman,N/A,Tidak
552,N/A,Leni Leni,5,5 bulan lalu,Tempatnta seruu,N/A,Tidak
553,N/A,Rizki Arief Fandi,5,5 bulan lalu,Tempat nongki asik,N/A,Tidak
554,N/A,Nad Bunny,5,5 bulan lalu,N/A,N/A,Tidak
555,N/A,Aldam Dinedo,5,5 bulan lalu,"Coffe, matcha dua dua nya enakk, terlebih lagi playlist disini masuk di aku semua kebanyakan puter Daniel Caesar one of the best artist ever, ma fav singer!!! good job machia",N/A,Tidak
556,N/A,clarisa,5,6 bulan lalu,bagusssssss,N/A,Tidak
557,N/A,Suga Min,5,6 bulan lalu,N/A,N/A,Tidak
558,N/A,nethanea deandra,5,6 bulan lalu,N/A,N/A,Tidak
559,N/A,Muthia Khairunnisa,5,6 bulan lalu,N/A,N/A,Tidak
560,N/A,Farha Amalalia,5,6 bulan lalu,N/A,N/A,Tidak
561,N/A,Anindya Renata,5,6 bulan lalu,N/A,N/A,Tidak
562,N/A,Safira Putri Saifuddin,5,6 bulan lalu,N/A,N/A,Tidak
563,N/A,Trixie Aurel,5,6 bulan lalu,Pelayanannya ramah makanannya enak-enak,N/A,Tidak
564,N/A,Olivia,5,6 bulan lalu,"Tempatnya lovely, cocok untuk pecinta matcha",N/A,Tidak
565,N/A,Keyshanaylla_,5,6 bulan lalu,N/A,N/A,Tidak
566,N/A,Nadiyah Mila,5,6 bulan lalu,N/A,N/A,Tidak
567,N/A,Azriel,1,6 bulan lalu,musik kekencengan ganggu yang mau istirahat,N/A,Tidak
568,N/A,Naila Mazaya Putri,5,6 bulan lalu,ENAAAK BANGEET PLISS,N/A,Tidak
569,N/A,Jihan Khairuniasa,5,6 bulan lalu,N/A,N/A,Tidak
570,N/A,Mutiara Kalista,5,6 bulan lalu,N/A,N/A,Tidak
571,N/A,amira nabila,5,6 bulan lalu,N/A,N/A,Tidak
572,N/A,Tenesia Lorenza,5,6 bulan lalu,N/A,N/A,Tidak
573,N/A,Hani Saputri,5,6 bulan lalu,N/A,N/A,Tidak
574,N/A,Margenia Imanuela,5,6 bulan lalu,N/A,N/A,Tidak
575,N/A,caramel fanny,5,6 bulan lalu,N/A,N/A,Tidak
576,N/A,Desti,5,6 bulan lalu,N/A,N/A,Tidak
577,N/A,Olivia Hutapea,5,6 bulan lalu,N/A,N/A,Tidak
578,N/A,SLEBEW,5,6 bulan lalu,N/A,N/A,Tidak
579,N/A,Sindhu Pawitra,5,6 bulan lalu,N/A,N/A,Tidak
580,N/A,Rafael Andara,5,6 bulan lalu,"Tempat nyaman , cozy , enak buat ngobrol , dan pastinya yg indoor Vape Friendly 🙌🏻🔥 …",N/A,Tidak
581,N/A,Selli Abelisa,5,6 bulan lalu,N/A,N/A,Tidak
582,N/A,Cindy Manurung,5,6 bulan lalu,N/A,N/A,Tidak
583,N/A,yuyon vin sada,5,6 bulan lalu,N/A,N/A,Tidak
584,N/A,양양laudya angelica,5,6 bulan lalu,N/A,N/A,Tidak
585,N/A,Yehezkiel Natalinda,5,6 bulan lalu,"Tempatnya enak bgt buat nongki""",N/A,Tidak
586,N/A,sari kartika,5,6 bulan lalu,"Matcha yang enak, getaran yang bagus",N/A,Tidak
587,N/A,Muhammad Badi' Arfiyansyah,5,6 bulan lalu,"tempatnya asyik, ada photobox nya juga",N/A,Tidak
588,N/A,hasnaa hr,5,6 bulan lalu,"tempatnya bagus, instagramable, dan pelayanannya jg ramah",N/A,Tidak
589,N/A,Melisaa Hani,4,Diedit 6 bulan lalu,"Pesan yang Matcha Latte, ditawarin baristanya untuk dibuat creamy, ternyata add on Oat Milk. Sengaja ngga request less sweet/less sugar, buat tahu originalnya gimana. Turns out matchanya lumayan nutty, tapi MANIS BANGET. Untuk harga 29K menurutku not really worth, tapi mungkin fine aja buat yang suka manis. Ekspektasiku ketinggian aja buat tempat yang judulnya ""MATCHA"". You guys can do better, i think. Ambience tempat OK, luas OK, parkir OK. Thoughtful juga karena disediain vape room (ber AC).",N/A,Tidak
590,N/A,Angel Challysta,5,6 bulan lalu,"Kalo suka matcha yg manis, bisa pilih yg varian cloud. Di dalam tempatnya banyak kaca dan spot foto yg bagus.",N/A,Tidak
591,N/A,Luciana Tri Prastiwi,5,6 bulan lalu,N/A,N/A,Tidak
592,N/A,Elfiii Patricia,5,6 bulan lalu,N/A,N/A,Tidak
593,N/A,Aveenue,5,6 bulan lalu,Rhea keren buat matchanya,N/A,Tidak
594,N/A,beby lieee,5,6 bulan lalu,N/A,N/A,Tidak
595,N/A,Paulina Winna,5,6 bulan lalu,N/A,N/A,Tidak
596,N/A,siti nurkhayati,5,6 bulan lalu,N/A,N/A,Tidak
597,N/A,Dhamar Galih,5,6 bulan lalu,suasana yang baik,N/A,Tidak
598,N/A,Riski Nurul Amalia,5,6 bulan lalu,N/A,N/A,Tidak
599,N/A,Nanda Wahyu,5,6 bulan lalu,N/A,N/A,Tidak
600,N/A,Rezky Tari,5,6 bulan lalu,N/A,N/A,Tidak
601,N/A,Listiaa Nurr,5,6 bulan lalu,N/A,N/A,Tidak
602,N/A,Risma Wulandari Putri Sukmawati,5,6 bulan lalu,N/A,N/A,Tidak
603,N/A,Faradilla Sephia Putri,5,6 bulan lalu,N/A,N/A,Tidak
604,N/A,Ellina Nur Dinnasikha,5,6 bulan lalu,N/A,N/A,Tidak
605,N/A,Vina Khikmatul Khairina,5,6 bulan lalu,N/A,N/A,Tidak
606,N/A,syahla putri,5,6 bulan lalu,N/A,N/A,Tidak
607,N/A,firas safi,5,Diedit 6 bulan lalu,N/A,N/A,Tidak
608,N/A,taebuggie,5,6 bulan lalu,N/A,N/A,Tidak
609,N/A,Lidwina Andrea,5,6 bulan lalu,N/A,N/A,Tidak
610,N/A,Cintani Aisyah,5,6 bulan lalu,N/A,N/A,Tidak
611,N/A,Fakhri Rajab,5,6 bulan lalu,N/A,N/A,Tidak
612,N/A,daffawindra,5,6 bulan lalu,N/A,N/A,Tidak
613,N/A,penerjemah10,5,6 bulan lalu,"Tempat ini bisa di bilang terletak di jantung seturan. Ternyata selain matcha cult yang terkenal ada juga machia. Tempat ini boleh di bilang nyaman dan enak. Terdapat ruang rokok untuk vape jika anda mau.

Untuk makanan dan minuman, mereka menyediakan berbagai macam matcha. Terdapat juga makanan matcha berupa bagel rasa matcha. Warna hijaunya kontras dengan selai stroberi membuat tidak hanya manis di lihat, namun rasa pahit asam manis yang bersatu membuat makanan ini unik. Selain itu mereka ada minuman bernama machia cloud. Minuman ini adalah matcha dengan busa rasa vanila. Manis pahit mereka lumayan cocok untuk di minum bersama.

Untuk fasilitas boleh di bilang tempat ini sangat lengkap. Terdapat ruangan untuk vape dengan mesin pendingin. Ada juga ruangan untuk foto berbayar. Dengan harga 32000, anda bisa foto dengan puas. Tambahan 10000 perfoto.",N/A,Tidak
614,N/A,CINDY DWI AFI PUTRI,5,6 bulan lalu,"dari makanan, service dan tempatnya oke semua, asik buat nongki ni tempat, buka 24jam juga🫰🏻",N/A,Tidak
615,N/A,Adjie Firmansyah,5,6 bulan lalu,"Tempatnya lucu kali. Banyak spot² cantik buat kamu swapoto, nongki, atau ootdan. pokoknya cobain deh kalian",N/A,Tidak
616,N/A,ulva kurniawati,4,6 bulan lalu,Buat pecinta matcha harus cobain disini kalo lagi stay di jogja 🫶🏻 …,N/A,Tidak
617,N/A,Salma Zaki,5,6 bulan lalu,"salah satu tempat kalcer seturan, ada photobox sm djnyaa, oke bgt buat nongs",N/A,Tidak
618,N/A,Icaazahra,5,6 bulan lalu,"minuman enak, tempat cocok buat foto foto,",N/A,Tidak
619,N/A,Anisa Putri Purnamasari,5,6 bulan lalu,tempat nya bagus buat foto foto dan fit check,N/A,Tidak
620,N/A,shivarmdhnii,5,6 bulan lalu,minuman nya enak tempat nya buat ngechill oke bangett,N/A,Tidak
621,N/A,biya biyu,5,6 bulan lalu,"matchaa nyaa enakk, creamy jugaa",N/A,Tidak
622,N/A,Michelle,5,6 bulan lalu,"mantap, oke banget buat nongkrong, pelayanannya juga good😍",N/A,Tidak
623,N/A,Sepvilia Fahturahma,5,6 bulan lalu,N/A,N/A,Tidak
624,N/A,5777_ LIVIA AEFRIL,5,6 bulan lalu,N/A,N/A,Tidak
625,N/A,anggraini tonbesi,5,6 bulan lalu,"harganya affordable banget, sama spot fotonya banyak bbangett",N/A,Tidak
626,N/A,Afina Khoiru Nisa,5,6 bulan lalu,N/A,N/A,Tidak
627,N/A,Diah Jan,5,6 bulan lalu,N/A,N/A,Tidak
628,N/A,Sinta claire,5,6 bulan lalu,"spot 24 hours, nugas disini comfyy di area vape friendly 😍😍",N/A,Tidak
629,N/A,Radit mahendra,5,6 bulan lalu,"Cozy plaze to hangout, staff nya ramah² mactha pistachio nya enakk bngt",N/A,Tidak
630,N/A,Vernandaa _aguss,5,6 bulan lalu,"tempatnya menyenangkan, banyak spot foto nya👣 …",N/A,Tidak
631,N/A,Ali Mahesa,5,6 bulan lalu,Pelayannya ramah,N/A,Tidak
632,N/A,Muhammad Gibran,5,6 bulan lalu,N/A,N/A,Tidak
633,N/A,Ernia Dian Febriani,5,6 bulan lalu,pecinta matcha wajib kesini,N/A,Tidak
634,N/A,Bagas Wahyudi,5,6 bulan lalu,N/A,N/A,Tidak
635,N/A,M Zohri Geantri,5,6 bulan lalu,"tempatnya bagus, matcha nya enak, harga standar",N/A,Tidak
636,N/A,Afada Imadaddin,5,6 bulan lalu,menyarankan!!!,N/A,Tidak
637,N/A,Muhammad Ammar Dzikri,5,6 bulan lalu,N/A,N/A,Tidak
638,N/A,Valencia Nayla Azzahra 109,5,6 bulan lalu,N/A,N/A,Tidak
639,N/A,Mira Yulita,5,6 bulan lalu,N/A,N/A,Tidak
640,N/A,devi andriyan,5,6 bulan lalu,N/A,N/A,Tidak
641,N/A,Farah Fajriyah Nur Fadhilah,5,6 bulan lalu,lucu bngt tempatnya,N/A,Tidak
642,N/A,Muhammad Firji Al bait's,5,6 bulan lalu,minumannya enak banget tempatnya juga oke banget,N/A,Tidak
643,N/A,Bunga Taura,5,6 bulan lalu,"Tempatnya bagus, pelayananya juga bagus🤩",N/A,Tidak
644,N/A,Helena Nathania Yohani Wahyanto,5,6 bulan lalu,N/A,N/A,Tidak
645,N/A,Roshita My Love Faicha,5,6 bulan lalu,N/A,N/A,Tidak
646,N/A,Andini larasti,5,6 bulan lalu,N/A,N/A,Tidak
647,N/A,Siti Rahmatia19,5,6 bulan lalu,"PELAYANANNYA BAGUS, APALAGI BUAT MAS KIM, BINTANV 5 SIII",N/A,Tidak
648,N/A,Erin Enrika Ayu Syaputri,5,6 bulan lalu,BAGUSSS BANGET UNTUK PELAYANANNYA APALAGI BUAT MAS KIM udah sabar dan nerangin infonya lengkap banget😋💗 saran aku si naikin gaji mas kim🫵🏻,N/A,Tidak
649,N/A,almira amadea,5,6 bulan lalu,SALAH SATU MATCHAA BESTT DIJOGJA!,N/A,Tidak
650,N/A,Kia Karen13,5,6 bulan lalu,MATCHA PALINGG BESTT YG PERNAH KU COBA!!,N/A,Tidak
651,N/A,Surakarta Solo,5,6 bulan lalu,Enak mantap,N/A,Tidak
652,N/A,dhea vivian,5,6 bulan lalu,N/A,N/A,Tidak
653,N/A,Isnaeni Puji Rahayu,5,6 bulan lalu,N/A,N/A,Tidak
654,N/A,Novian eko,5,6 bulan lalu,N/A,N/A,Tidak
655,N/A,Aulia Pratiwi,5,6 bulan lalu,N/A,N/A,Tidak
656,N/A,Iftinanqurrota Ayun99,5,6 bulan lalu,N/A,N/A,Tidak
657,N/A,Ilyasa Naufal Hakim,5,6 bulan lalu,N/A,N/A,Tidak
658,N/A,najla putri,5,6 bulan lalu,"Tempatnya nyaman, bagus, banyak spot fotonya. Minumannya juga enakkk",N/A,Tidak
659,N/A,Anila Sari,5,6 bulan lalu,"matchanyaa enakkkk polll, tempatnya enakkk cocok buat nugas kapanpun karna 24 jam 🥰",N/A,Tidak
660,N/A,Putriana Azzahra,5,6 bulan lalu,N/A,N/A,Tidak
661,N/A,Faris Naufal,5,6 bulan lalu,N/A,N/A,Tidak
662,N/A,virda rizky,5,6 bulan lalu,N/A,N/A,Tidak
663,N/A,Windy Amalya,5,6 bulan lalu,"Oke banget si kita cobain photobox nya, kakaknya sangat membantu❤️",N/A,Tidak
664,N/A,syifa ananda,5,6 bulan lalu,tempatnya asikk seru juga buat nongkrong’ santai,N/A,Tidak
665,N/A,falisa meitaa,5,6 bulan lalu,cocok banget buat nongkrong santai,N/A,Tidak
666,N/A,putri,5,6 bulan lalu,Macha nya enak banget,N/A,Tidak
667,N/A,Sovy Putri Pratama,5,6 bulan lalu,Tempatnya nyaman buat nongkrong rekomend bgt apalagi pelayanannya yang ramah baristanya yang seru wifinya bagus bagtt🤙👍 …,N/A,Tidak
668,N/A,Safira Ratri Dwi Setyasari,5,6 bulan lalu,tempatnya lucu matchanya oke👍,N/A,Tidak
669,N/A,ANNISA NUR ISLAHI,5,6 bulan lalu,matcha nya enak!!,N/A,Tidak
670,N/A,Bella Meyliana,5,6 bulan lalu,💛 baguss,N/A,Tidak
671,N/A,shafa,5,6 bulan lalu,"tempanya gemes, tidak terlalu pricy soo happy bintang 5 ⭐️⭐️⭐️⭐️⭐️",N/A,Tidak
672,N/A,annisa,5,6 bulan lalu,"tempatnya imut dan nyaman banget, matchanya juga enak dan termasuk affordable!",N/A,Tidak
673,N/A,Shintya Bunga,5,6 bulan lalu,Matchanya enakkkk!!! tempatnya bagus dan aesthetic parah,N/A,Tidak
674,N/A,Annisa Nabilla,5,6 bulan lalu,enakkkk,N/A,Tidak
675,N/A,Jihan San,5,Diedit 6 bulan lalu,"Tempatnya super nyaman dan tergolong lumayan luas, matchanya banyak pilihan, pelayanan sangat memuaskan dan ramah! worth it buat dicobaa!",N/A,Tidak
676,N/A,Fatma Rifdah,5,6 bulan lalu,N/A,N/A,Tidak
677,N/A,096_ Hasna nur iriyanti,5,6 bulan lalu,N/A,N/A,Tidak
678,N/A,Rina Pebi,5,6 bulan lalu,"Matcha-nya the best apalagi yang matcha cloud wajib coba, kakaknya ramah-ramah 👍🏻 tempatnya aesthetic polll  ✨",N/A,Tidak
679,N/A,sheira putri,5,6 bulan lalu,N/A,N/A,Tidak
680,N/A,Febriana zahratu Syifa,5,6 bulan lalu,"tempatnya cozzy, dessertnya oke coffe nya jgaa, kaka² barista nya ramah² bestt pokoknyaa!!!",N/A,Tidak
681,N/A,Lutfiah I S,5,6 bulan lalu,Nyaman dan worth it buat dicoba,N/A,Tidak
682,N/A,Erindra Ayu Putri,5,6 bulan lalu,N/A,N/A,Tidak
683,N/A,Adaam,5,6 bulan lalu,N/A,N/A,Tidak
684,N/A,Galih Bagus Prakasa,5,6 bulan lalu,Tempatnya cozy banget,N/A,Tidak
685,N/A,A Hanif,5,6 bulan lalu,Mantap,N/A,Tidak
686,N/A,Giobarma Alinskie,5,6 bulan lalu,wow tempatnya bagus sekali 🫶 …,N/A,Tidak
687,N/A,Tri Letari Nababan,5,6 bulan lalu,machia keren abizzzzzz,N/A,Tidak
688,N/A,Aquilla Garry,5,6 bulan lalu,N/A,N/A,Tidak
689,N/A,Lathifah Hagyar Amirah,5,6 bulan lalu,N/A,N/A,Tidak
690,N/A,Rachel Hapidz,5,6 bulan lalu,N/A,N/A,Tidak
691,N/A,Celine Ghefira,5,6 bulan lalu,N/A,N/A,Tidak
692,N/A,DYAR NUR WULAN -,5,6 bulan lalu,keren abis,N/A,Tidak
693,N/A,Arya Galih,5,6 bulan lalu,N/A,N/A,Tidak
694,N/A,Farrel Rafa,5,6 bulan lalu,N/A,N/A,Tidak
695,N/A,Rosma Fauza Aziizah,5,6 bulan lalu,N/A,N/A,Tidak
696,N/A,Rafzani Zola,5,6 bulan lalu,N/A,N/A,Tidak
697,N/A,Inipunya Amy,5,6 bulan lalu,N/A,N/A,Tidak
698,N/A,Arina Hasnani,5,6 bulan lalu,"Tempatnya kyutsii, matcha nya enakk, pelayanannya ramah bangeet, also open 24 jam buat yang bingung malem2 mau nongkrong di mana, recommend!",N/A,Tidak
699,N/A,vallerie kp,5,6 bulan lalu,enak lezat dan bergizi,N/A,Tidak
700,N/A,Paulina angela,5,6 bulan lalu,N/A,N/A,Tidak
701,N/A,cota baekhyun,5,6 bulan lalu,N/A,N/A,Tidak
702,N/A,Sesa Priscilia,5,6 bulan lalu,N/A,N/A,Tidak
703,N/A,Priscella Barus,5,6 bulan lalu,N/A,N/A,Tidak
704,N/A,Rahma L,5,6 bulan lalu,"Vanilla Machanya enak💗💗 pelayanan dan staff nya oke bgttt helpfull, pas ruangannya bau langsung disemprot pewangi tanpa kita minta💗💗💋💋",N/A,Tidak
705,N/A,aghni wahyu,5,6 bulan lalu,"Food, service, dan atmosphere di sinii sangat  sangatt okee. Tempatnya juga terkonsep dengan baik ala gen z kali dan nyaman puoll. Seru sih banyak spot foto gemes....",N/A,Tidak
706,N/A,Fristina Aja,5,6 bulan lalu,"pelayanannya ramah, tempatnyabagys babgett si, rekomen banget buat tempat foto"", matchanya jyga enak bangettt",N/A,Tidak
707,N/A,Azarine Deary,5,6 bulan lalu,"Pelayanannya ramah, enak bangettt, harus cobain sii, tempatnya aesthetic bangett",N/A,Tidak
708,N/A,Nada Salsabila,5,6 bulan lalu,N/A,N/A,Tidak
709,N/A,Amelia Anggraini,5,6 bulan lalu,N/A,N/A,Tidak
710,N/A,Hyasa Pratidewi,5,6 bulan lalu,"nyaman banget, estetik",N/A,Tidak
711,N/A,denisenabila,5,6 bulan lalu,"tempatnya nyaman dan estetic poll, bintang 5 pokoknya maa",N/A,Tidak
712,N/A,Ayudya Hemas,5,6 bulan lalu,N/A,N/A,Tidak
713,N/A,Anindya Gita Fakhira,5,6 bulan lalu,N/A,N/A,Tidak
714,N/A,Sifa Aulia Salsabila,5,6 bulan lalu,"cozy abisss, seru buat chill bareng temen",N/A,Tidak
715,N/A,Syahdan Azka,5,6 bulan lalu,jos bgt baristanya asik asik dan cakep,N/A,Tidak
716,N/A,FARREL RAMADHAN PRAMANA PUTRA -,5,6 bulan lalu,baristanya mainin tisu 🤤🤤🤤 …,N/A,Tidak
717,N/A,Hikari No Nara,5,6 bulan lalu,N/A,N/A,Tidak
718,N/A,Farrel Ramadhan,5,6 bulan lalu,mantappp,N/A,Tidak
719,N/A,Dimas Aulia Furqan Zain,5,6 bulan lalu,N/A,N/A,Tidak
720,N/A,Elisabet Magitasari,1,6 bulan lalu,berisik bgt!!,N/A,Tidak
721,N/A,Izzafi Imellya,5,6 bulan lalu,seru bgtt nongkrong disiniii🤩🤩,N/A,Tidak
722,N/A,Devianti Khoirunisa,5,6 bulan lalu,"matchanya okeee banget, apalagi untuk pink cloudnya cantikk banget, vibesnya buat nongkrong juga enak bangettt!!",N/A,Tidak
723,N/A,Amalia Putri Dwi,5,6 bulan lalu,Salah satu matcha enak di jogja. Matcha latte nya enak🫶🏼☝🏼☝🏼,N/A,Tidak
724,N/A,Shabrina Septarima,5,6 bulan lalu,"Sebagai pencinta macha, wajib banget kesini karna rasanya beneran enak banget machanya🥺",N/A,Tidak
725,N/A,bela palestina,5,6 bulan lalu,"sebagai pecinta matcha suka bgt!, pure matcha, pelayanan baik, dessertnya approved!, wajib kesinii💌",N/A,Tidak
726,N/A,Anggi Agustin anggiagustin.2024,5,6 bulan lalu,tempatnya nyaman enak,N/A,Tidak
727,N/A,nadia malikah,5,6 bulan lalu,bagus,N/A,Tidak
728,N/A,nasyifa ganis,5,6 bulan lalu,"tempatnya nyaman banget, banyak spot foto jugaa. aku beli yg machia latte enakk bgtt pecinta matcha wajib cobaa‼️",N/A,Tidak
729,N/A,Regina Pacis Nariswari,5,6 bulan lalu,N/A,N/A,Tidak
730,N/A,ADILA EKA,5,6 bulan lalu,Matcha pendek pendek,N/A,Tidak
731,N/A,Agniya Hemas,5,6 bulan lalu,"Matcha gak ada yang gak enak si, apa lagi cloud vanilla nya uhuyyy❣️❣️",N/A,Tidak
732,N/A,hilma naili suraya,5,6 bulan lalu,tempatnya cozy nyaman,N/A,Tidak
733,N/A,211_Reka Aulia Tania Aszahra,5,6 bulan lalu,N/A,N/A,Tidak
734,N/A,Edlyn Elvina,5,6 bulan lalu,N/A,N/A,Tidak
735,N/A,callula charity,5,6 bulan lalu,keren,N/A,Tidak
736,N/A,aca aa,5,6 bulan lalu,"tempatnya lucu, matchanya enak",N/A,Tidak
