no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
412,N/A,S F,5,2 minggu lalu,All good. Makanan dan ambiencenya ok buat ngumpul lama bareng temen.,N/A,Tidak
413,N/A,Nafanka Askayandha,5,2 minggu lalu,okeee bangettt manteppp kalcer abiesttttt,N/A,Tidak
414,N/A,nashiraa,5,2 minggu lalu,N/A,N/A,Tidak
415,N/A,sinta nurmala,5,2 minggu lalu,Tempatnya bagus bngttt,N/A,Tidak
416,N/A,Nadiah Amanah,5,2 minggu lalu,"pelayanan ramah, kopinya enak bangettttt",N/A,Tidak
417,N/A,Dwi Lutfi,5,2 minggu lalu,oke,N/A,Tidak
418,N/A,Ratih dewi nur Aisyah,5,2 minggu lalu,N/A,N/A,Tidak
419,N/A,Luqy Cintya,5,2 minggu lalu,Tempatnya bagus dan nyaman. ACnya dingin,N/A,Tidak
420,N/A,Jaki Andhika,5,2 minggu lalu,N/A,N/A,Tidak
421,N/A,Oktagaming Gaminf,5,2 minggu lalu,N/A,N/A,Tidak
422,N/A,Javas Nararya Danadyaksa,5,2 minggu lalu,N/A,N/A,Tidak
423,N/A,Afifa Bilqish,5,2 minggu lalu,N/A,N/A,Tidak
424,N/A,Isna Wulan,5,2 minggu lalu,N/A,N/A,Tidak
425,N/A,Erni Widyati,5,2 minggu lalu,N/A,N/A,Tidak
426,N/A,Wisnu 12,5,2 minggu lalu,N/A,N/A,Tidak
427,N/A,takiustoda toda,5,2 minggu lalu,N/A,N/A,Tidak
428,N/A,Muhammad Fadlillah Kusuma Putra,5,2 minggu lalu,N/A,N/A,Tidak
429,N/A,Adnan Faiq,5,2 minggu lalu,N/A,N/A,Tidak
430,N/A,Daniel Els,5,2 minggu lalu,Skena habis,N/A,Tidak
431,N/A,Ratih Adriyani Saraswati,5,2 minggu lalu,N/A,N/A,Tidak
432,N/A,Niken Triana,5,2 minggu lalu,N/A,N/A,Tidak
433,N/A,Henokh ac,5,2 minggu lalu,estetis,N/A,Tidak
434,N/A,Lea Audia,5,2 minggu lalu,N/A,N/A,Tidak
435,N/A,Farrel Christian,5,2 minggu lalu,N/A,N/A,Tidak
436,N/A,Annisa Fathma,5,2 minggu lalu,N/A,N/A,Tidak
437,N/A,Zakiyaauliya Sari,5,2 minggu lalu,bagus layanan nya ramah,N/A,Tidak
438,N/A,Quinsha Callia Pramudhita,5,2 minggu lalu,N/A,N/A,Tidak
439,N/A,dannis japring,5,3 minggu lalu,N/A,N/A,Tidak
440,N/A,Dias Tessa,5,3 minggu lalu,bagustt,N/A,Tidak
441,N/A,Paper Addict,5,3 minggu lalu,N/A,N/A,Tidak
442,N/A,Meliza Amalia,5,3 minggu lalu,N/A,N/A,Tidak
443,N/A,Hakim Pangestu,5,3 minggu lalu,N/A,N/A,Tidak
444,N/A,Udin Restu,5,3 minggu lalu,N/A,N/A,Tidak
445,N/A,Kartika Dwi Lestari,5,3 minggu lalu,N/A,N/A,Tidak
446,N/A,MEONG STUFF,5,3 minggu lalu,N/A,N/A,Tidak
447,N/A,Alvi Nurhafizah,5,3 minggu lalu,N/A,N/A,Tidak
448,N/A,Steve,5,3 minggu lalu,Oke banget tempatnya,N/A,Tidak
449,N/A,ADELIA ANGGRAENI,5,3 minggu lalu,cafenya baguss dan pelayanan oke,N/A,Tidak
450,N/A,Raehanul Layali,5,3 minggu lalu,N/A,N/A,Tidak
451,N/A,Rengganisindri Tanjungsupangat,5,3 minggu lalu,"Stafnya ramah banget, top banget.",N/A,Tidak
452,N/A,Lusi Erlani,5,3 minggu lalu,Mantappp,N/A,Tidak
453,N/A,Melvi Davina,5,3 minggu lalu,Mantappp,N/A,Tidak
454,N/A,Ran Ran,5,3 minggu lalu,N/A,N/A,Tidak
455,N/A,Rafi Tama,5,3 minggu lalu,N/A,N/A,Tidak
456,N/A,Resty Rindy,5,3 minggu lalu,"Oke semuaaaa, chill buat nongki 😍",N/A,Tidak
457,N/A,Dian Hydi,4,3 minggu lalu,N/A,N/A,Tidak
458,N/A,Abdul Rahman,5,3 minggu lalu,Tempat nya bagus mas mas nya ramah dan baik,N/A,Tidak
459,N/A,Khoirunisa Fadia,5,3 minggu lalu,tempat yang bagus untuk nongkrong!!,N/A,Tidak
460,N/A,Vira Amanda,5,3 minggu lalu,"Nyaman buat nongki, spot foto bagusbagus, harga affordable",N/A,Tidak
461,N/A,Savira Nuraini,5,3 minggu lalu,"tempatnya bagus, makanannya enak, pelayanannya baik, ramah-ramah",N/A,Tidak
462,N/A,Aya Astar,5,3 minggu lalu,"tempatnya bagus bnyk spot foto, minuman harga masih oke.",N/A,Tidak
463,N/A,Raihan Athala,5,3 minggu lalu,"Rasa kopi nya pas, tempatnya juga comfi dan layanan top lah pokoknya",N/A,Tidak
464,N/A,Syah Thoriq,5,3 minggu lalu,"Kopinya enak, suasana kedai kopinya oke, salah satu tempat nongkrong terbaik bersama teman di jogja lah",N/A,Tidak
465,N/A,Elano,5,3 minggu lalu,oke,N/A,Tidak
466,N/A,eka putri,5,3 minggu lalu,N/A,N/A,Tidak
467,N/A,Rifqi Iqbal,5,3 minggu lalu,N/A,N/A,Tidak
468,N/A,Dias Noor,5,3 minggu lalu,Estetis,N/A,Tidak
469,N/A,Annisa Yulianti,5,3 minggu lalu,Enakk poll,N/A,Tidak
470,N/A,Rahmi Abdullah,5,3 minggu lalu,N/A,N/A,Tidak
471,N/A,meisin emilia,5,3 minggu lalu,N/A,N/A,Tidak
472,N/A,Nisrina Wulan,5,3 minggu lalu,"Recommend mix plates enak kentangnya, matcha cloud cheese cream pas bgt rasanya manis nya dapet gurihnya pas",N/A,Tidak
473,N/A,Tegiby,5,3 minggu lalu,"Makanannya enak, kopinya gk ada yang miss, matchanya juga besss",N/A,Tidak
474,N/A,Rafid Herfindo,5,3 minggu lalu,Mantap,N/A,Tidak
475,N/A,Muhd Ichsan z,5,3 minggu lalu,N/A,N/A,Tidak
476,N/A,Nila Ajeng,5,3 minggu lalu,N/A,N/A,Tidak
477,N/A,hafizh almubaroq,5,3 minggu lalu,rekomen buat kaum gen z,N/A,Tidak
478,N/A,nazula alfira,5,3 minggu lalu,tempt nya nyamann bangett,N/A,Tidak
479,N/A,Oliv Agustina,5,3 minggu lalu,pelayanan baii,N/A,Tidak
480,N/A,Dhea Siti nurhidayah,5,Diedit 3 minggu lalu,"Tempat bagus,spot poto banyak",N/A,Tidak
481,N/A,Fiki Fauzi,5,3 minggu lalu,N/A,N/A,Tidak
482,N/A,Davis Arkan Ramadhan,5,3 minggu lalu,"pelayanan baik,kaknya ramah",N/A,Tidak
483,N/A,desna ovidya p,5,3 minggu lalu,N/A,N/A,Tidak
484,N/A,Tri Handayani,4,3 minggu lalu,N/A,N/A,Tidak
485,N/A,Lilis Monica,5,3 minggu lalu,N/A,N/A,Tidak
486,N/A,Fitri Rahmadani,5,3 minggu lalu,N/A,N/A,Tidak
487,N/A,mufal 1111,5,3 minggu lalu,N/A,N/A,Tidak
488,N/A,desta zaki2008,5,3 minggu lalu,N/A,N/A,Tidak
489,N/A,Yusuf Yusuf Waskito,5,3 minggu lalu,pelayanan cepat menunyaa enak dan relatif terjangkau,N/A,Tidak
490,N/A,Erna Wati,5,3 minggu lalu,"tempatnya nyaman, instagramable, minumannya enak",N/A,Tidak
491,N/A,yuhu dimas123,5,3 minggu lalu,N/A,N/A,Tidak
492,N/A,Vanesha Putri,5,3 minggu lalu,"suasananya sejuk, enak juga buat nongkrong bareng temenn, minumannya enakk+rasanya pass
rekoment bgtt",N/A,Tidak
493,N/A,Nabila Bila,5,3 minggu lalu,wenak pol ey disiniii,N/A,Tidak
494,N/A,Bagus Hendrawan,5,3 minggu lalu,Secara keseluruhan Okeyy,N/A,Tidak
495,N/A,khariss,5,3 minggu lalu,menyenangkan 👍 …,N/A,Tidak
496,N/A,Syarafina Qurrota,5,3 minggu lalu,N/A,N/A,Tidak
497,N/A,Muhammad Ilham Alhazmi,5,3 minggu lalu,Asyikk Mantap 😊,N/A,Tidak
498,N/A,Putri Qurrotul 'Aini,5,3 minggu lalu,N/A,N/A,Tidak
499,N/A,Isnaeni Nur Halimah,5,3 minggu lalu,N/A,N/A,Tidak
500,N/A,hhusnataqiya1,5,3 minggu lalu,N/A,N/A,Tidak
501,N/A,Eko Yuswito,5,3 minggu lalu,bagus dan menarik bikin betah tempat nya,N/A,Tidak
502,N/A,Ella Ayuk,5,3 minggu lalu,"minumannya enakkk pelayanan bagus bgt ramah bgt GRO nyaaaa, suasananya nyaman juga banyak spot foto pokoknya pw bangetttt🖤🖤",N/A,Tidak
503,N/A,Erina,5,3 minggu lalu,N/A,N/A,Tidak
504,N/A,alvira johan Puspita,5,3 minggu lalu,N/A,N/A,Tidak
505,N/A,anita dwi muryani,5,3 minggu lalu,N/A,N/A,Tidak
506,N/A,Cleosadna Elvareta,5,3 minggu lalu,N/A,N/A,Tidak
507,N/A,riski,5,3 minggu lalu,atmosfer yang baik,N/A,Tidak
508,N/A,Keyla Rezana,5,3 minggu lalu,N/A,N/A,Tidak
509,N/A,Regita Wijayanti,5,3 minggu lalu,N/A,N/A,Tidak
510,N/A,Nisa Puspita,5,3 minggu lalu,N/A,N/A,Tidak
511,N/A,kayla nadya,5,3 minggu lalu,N/A,N/A,Tidak
512,N/A,Nita Galaxy,5,3 minggu lalu,cantik,N/A,Tidak
513,N/A,revi riyanti,5,3 minggu lalu,tempatnya nyaman dan pelayanannya menyenangkan,N/A,Tidak
514,N/A,Hilmi TP,5,3 minggu lalu,N/A,N/A,Tidak
515,N/A,Aisyah Desty,5,3 minggu lalu,"instagramable, untuk servicenya cepat
pegawai ramah-ramah",N/A,Tidak
516,N/A,Regita Pramesti,5,3 minggu lalu,"Suasananya oke banget, pelayanan okee bangett full servicee, makanan",N/A,Tidak
517,N/A,nela,5,3 minggu lalu,tempaatnyaa baguss,N/A,Tidak
518,N/A,Putri Kartini Permata sari,5,3 minggu lalu,N/A,N/A,Tidak
519,N/A,Rustam Adji,5,3 minggu lalu,N/A,N/A,Tidak
520,N/A,Firda Alshira,5,3 minggu lalu,N/A,N/A,Tidak
521,N/A,Syafa Dila,5,3 minggu lalu,N/A,N/A,Tidak
522,N/A,Retnoningtyas Dwiastuti,5,3 minggu lalu,"tempatnya nyaman, pelayanan ramah, minuman nya enak, spot foto2 nya oke bgttt",N/A,Tidak
523,N/A,Herlina Septiani,5,3 minggu lalu,N/A,N/A,Tidak
524,N/A,Lissaa,5,3 minggu lalu,N/A,N/A,Tidak
525,N/A,Asti Noor Aeni,5,3 minggu lalu,"worth to try buat foto"", estetik abiss <3",N/A,Tidak
526,N/A,Najwa Chinta,5,3 minggu lalu,N/A,N/A,Tidak
527,N/A,Natasya Dina Agustin,5,3 minggu lalu,N/A,N/A,Tidak
528,N/A,anggita laras,5,3 minggu lalu,N/A,N/A,Tidak
529,N/A,Andika Putra,5,3 minggu lalu,N/A,N/A,Tidak
530,N/A,sevia Aprilia,5,3 minggu lalu,"Tempatnya nyaman,, pelayanannnya baik bget di bantu cari tempat duduk,, harga juga murah,, warga jogja bisa lah nongki di sini",N/A,Tidak
531,N/A,Maya New,5,3 minggu lalu,N/A,N/A,Tidak
532,N/A,Febri Cahyo,5,3 minggu lalu,N/A,N/A,Tidak
533,N/A,Vita Lestari,5,3 minggu lalu,N/A,N/A,Tidak
534,N/A,indah novita,5,3 minggu lalu,N/A,N/A,Tidak
535,N/A,Friska Friska,5,3 minggu lalu,N/A,N/A,Tidak
536,N/A,Rcoupral 007,5,3 minggu lalu,N/A,N/A,Tidak
537,N/A,Raka Ghibran,5,3 minggu lalu,N/A,N/A,Tidak
538,N/A,aurell sipaa,5,3 minggu lalu,N/A,N/A,Tidak
539,N/A,HACK INDO,5,3 minggu lalu,N/A,N/A,Tidak
540,N/A,RIZKILA DEA 20401087,5,3 minggu lalu,"first time, so rekomennn bangettt sii",N/A,Tidak
541,N/A,riana billa,5,3 minggu lalu,"baru pertama kali kesini si😍 tp pelayanannya ramah bgt kalian harus wajib kesini, dijamin worth it",N/A,Tidak
542,N/A,Faizah New,5,3 minggu lalu,N/A,N/A,Tidak
543,N/A,Risti Nur,5,3 minggu lalu,N/A,N/A,Tidak
544,N/A,ann,5,3 minggu lalu,"Tempatnya bagus, pelayanannya bagus, tempat parkir luas",N/A,Tidak
545,N/A,Chika Rizky,5,3 minggu lalu,N/A,N/A,Tidak
546,N/A,minioonsss,5,3 minggu lalu,N/A,N/A,Tidak
547,N/A,Tiana Nur Annisa,5,3 minggu lalu,N/A,N/A,Tidak
548,N/A,Nasywa Nailah,5,3 minggu lalu,TEMPATNYA KERENN BANGETTT,N/A,Tidak
549,N/A,Naura Khuzaima,5,3 minggu lalu,N/A,N/A,Tidak
550,N/A,Sinthia Ratna Sari,5,3 minggu lalu,"tempatnya cozy nyaman luas, pelayanan ramah coffe sama pastrynya enak👍",N/A,Tidak
551,N/A,Adyatma Teja Kusuma,5,3 minggu lalu,N/A,N/A,Tidak
552,N/A,B1_Mila Ashri Rosmala,5,3 minggu lalu,"Kata temenku untuk minumnya enak kokk, tempatnya juga nyaman bangett",N/A,Tidak
553,N/A,Manginar butarbutar,5,3 minggu lalu,N/A,N/A,Tidak
554,N/A,Meuthia Dkd,5,3 minggu lalu,Tempat yang nyaman,N/A,Tidak
555,N/A,Albina Aura,5,3 minggu lalu,tempatnya enak,N/A,Tidak
556,N/A,Adi prima nur ahmad,5,3 minggu lalu,N/A,N/A,Tidak
557,N/A,Nautica Abby,5,3 minggu lalu,baik,N/A,Tidak
558,N/A,putra nugraha aca,5,3 minggu lalu,N/A,N/A,Tidak
559,N/A,Rivai,5,3 minggu lalu,N/A,N/A,Tidak
560,N/A,rifqi eka,5,3 minggu lalu,N/A,N/A,Tidak
561,N/A,Erlang Sandy Dwi Pranata,5,3 minggu lalu,N/A,N/A,Tidak
562,N/A,Fajar Jr,5,3 minggu lalu,N/A,N/A,Tidak
563,N/A,lalla,5,3 minggu lalu,N/A,N/A,Tidak
564,N/A,Miftaa,5,3 minggu lalu,N/A,N/A,Tidak
565,N/A,Isa Dwi pariyanto,5,3 minggu lalu,N/A,N/A,Tidak
566,N/A,Yusril Choirudin,5,3 minggu lalu,N/A,N/A,Tidak
567,N/A,Roza Puspita Defli,5,3 minggu lalu,N/A,N/A,Tidak
568,N/A,Dippsy Tinky,5,3 minggu lalu,N/A,N/A,Tidak
569,N/A,lala na,5,3 minggu lalu,N/A,N/A,Tidak
570,N/A,asri putri,5,3 minggu lalu,N/A,N/A,Tidak
571,N/A,Nabilla Silfi Hanifa,5,3 minggu lalu,N/A,N/A,Tidak
572,N/A,Rifany Kismiyati,5,3 minggu lalu,tiap sudut bisa buat foto><,N/A,Tidak
573,N/A,rafiq,5,3 minggu lalu,pelayanan mantap,N/A,Tidak
574,N/A,RIDWAN stywn,5,3 minggu lalu,N/A,N/A,Tidak
575,N/A,Davis Yonathan,3,3 minggu lalu,"Tempatnya bagus dan area playground juga menyenangkan.

Namun sayangnya, kebersihan kurang terjaga. Pada kunjungan saya, terdapat cukup banyak sampah di bawah meja (saya lampirkan di foto terakhir). Hal ini sempat membuat saya ragu untuk memesan makanan, karena kebersihan area seharusnya menjadi perhatian utama. Namun karena saya berencana cukup lama di sini, saya tetap memesan beberapa menu.

Untuk makanan, ramennya sangat enak—benar-benar recommended. 👍

Dari beberapa menu yang saya pesan, hanya gyoza yang menjadi kendala karena saya menemukan rambut di dalamnya. Untuk menu ebi, rasanya agak bland. Kopi cappuccino cukup oke.

Mohon maaf, untuk saat ini saya hanya bisa memberikan 3 bintang, terutama karena masalah kebersihan area dan kurang terjaganya kualitas makanan.

Semoga ke depannya bisa menjadi lebih baik.",N/A,Tidak
576,N/A,Penny Anggia,5,3 minggu lalu,"Pelayanannya ramah, makanan dan minumannya enak",N/A,Tidak
577,N/A,sannisha,5,3 minggu lalu,"First time, coffe Shop yg kasir nya gak cuma satu jd gc, they know the crowd, keren!

Matcha honey nya enak (aku ga begitu suka matcha) tp bisa sampe habis✨

Pelayanan ramah, meskipun outfit gw lagi idgaf bgt tapi masih baik haha🫶🏼
Places so nyaman dan futuristik, surprisingly keren tapi masih cocok buat meeting or wfc!

Parkir juga langsung bayar, jadi gak ribet, even sampe tutup aku masih di tungguin dan gak di usir, so kind masnya🥲
Nice, good Job💯",N/A,Tidak
578,N/A,Mobile legends Account,5,3 minggu lalu,N/A,N/A,Tidak
579,N/A,giva agfive,5,3 minggu lalu,N/A,N/A,Tidak
580,N/A,Nanda Amanah,5,3 minggu lalu,N/A,N/A,Tidak
581,N/A,Afi FahAfra,5,3 minggu lalu,N/A,N/A,Tidak
582,N/A,Mahesty Offira,5,3 minggu lalu,N/A,N/A,Tidak
583,N/A,Adelia Puspitasari,5,3 minggu lalu,"tempat oke, buat foto oke banget",N/A,Tidak
584,N/A,Muhammad Zen,5,3 minggu lalu,"tempatnya enak, kesini abis ujan jujur sejuk, trus kebetulan lg sepi, jd bebas buat foto2. minumannya overall cocokk dan enakk",N/A,Tidak
585,N/A,Aprodhita Putri,4,3 minggu lalu,"Recomended buat yg suka nongkrong. Banyak spot foto estetik, menunya juga banyak dan enak semua. Ada ruang outdoor dan indoornya.",N/A,Tidak
586,N/A,Nizar Zulmi,5,3 minggu lalu,"cocok buat nongkrong, ada indoor dan outdoor tempatnya luass",N/A,Tidak
587,N/A,Ghoflah Anywhere,5,3 minggu lalu,"Ambience nya mantapp, AC nya dinginn🥶 …",N/A,Tidak
588,N/A,Deva Saputri,5,3 minggu lalu,jos jis ramah bgt,N/A,Tidak
589,N/A,Anggi Junita,5,3 minggu lalu,N/A,N/A,Tidak
590,N/A,keyy,5,3 minggu lalu,N/A,N/A,Tidak
591,N/A,Talitha Zukma Ulva Islamey,5,3 minggu lalu,Tempatnya kereeen bgt🤏,N/A,Tidak
592,N/A,Paullaul NNH,5,3 minggu lalu,Enak bagusss,N/A,Tidak
593,N/A,Rhaisya Septiara,5,3 minggu lalu,"tempattnya asikkkk!!
crewnya ramah-ramahh
💯pokoknyaaaaa buat 1009",N/A,Tidak
594,N/A,Zalfa Rahmadina Awwalia,5,3 minggu lalu,"tempatnyaa super duperr estetikk, pelayanannya jugaa oke bangett!",N/A,Tidak
595,N/A,puan larisa,5,3 minggu lalu,"cozy bgt, tempatnya nyaman dan aesthetic",N/A,Tidak
596,N/A,24_Nadia Ayu Syivani,5,3 minggu lalu,nyaman dan estetik,N/A,Tidak
597,N/A,Zaidah Nisa,5,3 minggu lalu,N/A,N/A,Tidak
598,N/A,ana,5,3 minggu lalu,"semua karyawannya ramah and helpful parahhh, tempatnya cozy, banyak spot buat foto jg. tp kalo buat nugas emg masih kurang, lbh ke tipe cafe yg cocok buat nyantai foto-foto n ngobrol sih, di rekomendasiin oat coffee ternyata enakkk 8/10",N/A,Tidak
599,N/A,Della Mustika,5,3 minggu lalu,"Pelayanannya Baik, Kopinya Enak, Banyak Spot foto instragramablenya topp",N/A,Tidak
600,N/A,navika chelsy,5,3 minggu lalu,mantapp,N/A,Tidak
601,N/A,Yoga Deptra,5,3 minggu lalu,cozy tempatnya,N/A,Tidak
602,N/A,Raperta Raul,5,4 minggu lalu,N/A,N/A,Tidak
603,N/A,Arif Syah winanda,5,4 minggu lalu,Space nya cukup bagus dan enak banget tempatnya,N/A,Tidak
604,N/A,sky tbl,5,4 minggu lalu,"Suasana bagus,pelayanan nya ramah,banyak spot buat poto jugan",N/A,Tidak
605,N/A,Nuki Ortega,5,4 minggu lalu,Enakk,N/A,Tidak
606,N/A,Nindita Restu Kusumanagari,5,4 minggu lalu,"Cozy space buat nongkrong bareng orang terdekat. Tempatnya nyaman, bersih.",N/A,Tidak
607,N/A,Fuadhy Fahmy Wijaya,5,4 minggu lalu,"Tempatnya bagus, kopinya enak, suasananya menyenangkan..",N/A,Tidak
608,N/A,Candra Wulan,5,4 minggu lalu,N/A,N/A,Tidak
609,N/A,Andina Ayu,5,4 minggu lalu,N/A,N/A,Tidak
610,N/A,ANDINA AYU KHALISTASARI 21.67.0053,5,4 minggu lalu,N/A,N/A,Tidak
611,N/A,Andina Ayu,5,4 minggu lalu,N/A,N/A,Tidak
612,N/A,Nadine Cece,5,4 minggu lalu,"tempat nya asik dan instagramable,makasih juga untuk kak alya sudah membantu mencari tempat duduk dan mengantar makanan dengan ramah",N/A,Tidak
613,N/A,fateh maulana jaffar nadri,5,4 minggu lalu,N/A,N/A,Tidak
614,N/A,Nabil _Gaming,5,4 minggu lalu,N/A,N/A,Tidak
615,N/A,Alfauzi Uzi,5,4 minggu lalu,N/A,N/A,Tidak
616,N/A,Dimas,5,4 minggu lalu,N/A,N/A,Tidak
617,N/A,Fajar Maulana,5,4 minggu lalu,N/A,N/A,Tidak
618,N/A,Arsyal Muhammad,5,4 minggu lalu,Mantapp,N/A,Tidak
619,N/A,Muhammad Lathif,5,4 minggu lalu,N/A,N/A,Tidak
620,N/A,Nabila Natasya,5,4 minggu lalu,N/A,N/A,Tidak
621,N/A,Faradiba Laksmita Dewi,5,4 minggu lalu,N/A,N/A,Tidak
622,N/A,Annisa Sollihah,5,4 minggu lalu,"First time kesini, ambienve nya oke banget kekinian, menunya juga worth it, harus banget coba sii 🫵🏻 next mau kesini lagiii ..",N/A,Tidak
623,N/A,ra fatkya,4,4 minggu lalu,Seru bgt tempatnya,N/A,Tidak
624,N/A,Nada Hasna Salsabila,5,4 minggu lalu,N/A,N/A,Tidak
625,N/A,12 Cantika widya rahma,5,4 minggu lalu,N/A,N/A,Tidak
626,N/A,Chika,5,4 minggu lalu,Tempat nongkrong yang menarik dan asik buat ramean,N/A,Tidak
627,N/A,Tiara Melati,5,4 minggu lalu,N/A,N/A,Tidak
628,N/A,Covid19,5,4 minggu lalu,"cocok buat nongkrong, tempatnya luas, bersih",N/A,Tidak
629,N/A,Lina nurkhasanah,5,4 minggu lalu,N/A,N/A,Tidak
630,N/A,Alvino Nugroho,5,4 minggu lalu,enak,N/A,Tidak
631,N/A,muhammad ramadhan,5,4 minggu lalu,N/A,N/A,Tidak
632,N/A,Dindamaya Indriani,5,sebulan lalu,N/A,N/A,Tidak
633,N/A,Jrek Sukangaji,5,sebulan lalu,enak tempatnyaa,N/A,Tidak
634,N/A,Vino Andri kurniawan,5,sebulan lalu,N/A,N/A,Tidak
635,N/A,revaldy dharma,5,sebulan lalu,N/A,N/A,Tidak
636,N/A,riskabela betirachman,5,sebulan lalu,N/A,N/A,Tidak
637,N/A,Reni Reskinta,5,sebulan lalu,N/A,N/A,Tidak
638,N/A,fkkefjjfc,5,sebulan lalu,N/A,N/A,Tidak
639,N/A,Bobo Boy,5,sebulan lalu,sangat memuaskan,N/A,Tidak
640,N/A,Ayunda Rosa,5,sebulan lalu,N/A,N/A,Tidak
641,N/A,Silfia Ardelia,5,sebulan lalu,N/A,N/A,Tidak
642,N/A,ATTK Azzahra Destyananda Subrata,5,sebulan lalu,N/A,N/A,Tidak
643,N/A,ATTK_ Umar Anugrah Okta,5,sebulan lalu,N/A,N/A,Tidak
644,N/A,Ni Komang Parameswari,5,sebulan lalu,N/A,N/A,Tidak
645,N/A,Rido Galvin,5,sebulan lalu,N/A,N/A,Tidak
646,N/A,Ashilla Tarawati,5,sebulan lalu,N/A,N/A,Tidak
647,N/A,liviamosha_,4,sebulan lalu,N/A,N/A,Tidak
648,N/A,tea,5,sebulan lalu,N/A,N/A,Tidak
649,N/A,Teresa Krisanti,5,sebulan lalu,N/A,N/A,Tidak
650,N/A,Novi Sita Hartanti,5,sebulan lalu,N/A,N/A,Tidak
651,N/A,Wanda eka,5,sebulan lalu,N/A,N/A,Tidak
652,N/A,Imtinan Aristawati,5,sebulan lalu,N/A,N/A,Tidak
653,N/A,Ales Sandro,5,sebulan lalu,"Bagus, enak tempatnya, cozy, skena abies",N/A,Tidak
654,N/A,mutiaa mmutiaa,5,sebulan lalu,N/A,N/A,Tidak
655,N/A,Dafiya Alkan Faiza,5,sebulan lalu,Keren bagus,N/A,Tidak
656,N/A,Bagoes Wicaksono Jog,5,sebulan lalu,Sangat bagus,N/A,Tidak
657,N/A,Kevin Firlana,5,sebulan lalu,bagus enak buat nongkrong,N/A,Tidak
658,N/A,10. Ferdika Yusuf Maulana,5,sebulan lalu,N/A,N/A,Tidak
659,N/A,Oryza Prawestri Anantha,5,sebulan lalu,"lucuu bgt tempatnya, skena abis! pelayanan nya bagus pol!",N/A,Tidak
660,N/A,Afrina Zahra Praninda,5,sebulan lalu,N/A,N/A,Tidak
661,N/A,Cacaa,5,sebulan lalu,tempatnya asikk,N/A,Tidak
662,N/A,dina rosyada,5,sebulan lalu,mantap,N/A,Tidak
663,N/A,Ana Ngemplak,5,sebulan lalu,"tempat cukup luas,nyaman,makasih dijamin enakk enakkk  ,tidakkk menguras kantong intinyaaaa,sukaaa dehhh disiniii",N/A,Tidak
664,N/A,Dimas Rahmad Saputra,5,sebulan lalu,minumannya enak suasananya nyaman,N/A,Tidak
665,N/A,Vania Revisca,5,sebulan lalu,N/A,N/A,Tidak
666,N/A,Diva Irawan,5,sebulan lalu,N/A,N/A,Tidak
667,N/A,018_Rossy tiara,5,sebulan lalu,N/A,N/A,Tidak
668,N/A,Ahmad Aldi,5,sebulan lalu,N/A,N/A,Tidak
669,N/A,Bathara Farros,5,sebulan lalu,N/A,N/A,Tidak
670,N/A,Sri Dwi Hapsari,5,sebulan lalu,N/A,N/A,Tidak
671,N/A,jihan muslimah,5,sebulan lalu,N/A,N/A,Tidak
672,N/A,CANDRA KRISNADI,5,sebulan lalu,N/A,N/A,Tidak
673,N/A,Dinda Xxx,5,sebulan lalu,N/A,N/A,Tidak
674,N/A,Deca Fadila,5,sebulan lalu,N/A,N/A,Tidak
675,N/A,PeachyGumm,5,sebulan lalu,N/A,N/A,Tidak
676,N/A,Revani Nagin,5,sebulan lalu,N/A,N/A,Tidak
677,N/A,Kurnia Indah,5,sebulan lalu,N/A,N/A,Tidak
678,N/A,Amara Sekar Arum nastiti,5,sebulan lalu,"estetik banget tempatnya, instagramable bingittzz, recommend",N/A,Tidak
679,N/A,fadila,5,sebulan lalu,"layanan ramah, tempat juga luas dan banyak spot foto/nongki, ruangan indoor juga dingin rekomen deh buat yg mau kesini",N/A,Tidak
680,N/A,Zhorif Yusron,5,sebulan lalu,"Tempatnya bagus Mulai dari outdoor sampai indoor, pelayanannya juga ramah, disetiap sudut ada pelayanannya",N/A,Tidak
681,N/A,Anrico Ft.,5,sebulan lalu,N/A,N/A,Tidak
682,N/A,Fito Nugraha,5,sebulan lalu,N/A,N/A,Tidak
683,N/A,Jelita puspa.k,5,sebulan lalu,matchanya enak sii,N/A,Tidak
684,N/A,Puspa Ka,5,sebulan lalu,sangat puas matchanya pas enak,N/A,Tidak
685,N/A,Sherli Putri,5,sebulan lalu,N/A,N/A,Tidak
686,N/A,Ilalwow.,5,sebulan lalu,"tempat nya bagus,tapi banyak jamet",N/A,Tidak
687,N/A,Muhammad Zikran Baguna,5,sebulan lalu,N/A,N/A,Tidak
688,N/A,Haikal Teguh,5,sebulan lalu,N/A,N/A,Tidak
689,N/A,Roslin Maimun,5,sebulan lalu,Tempat nya bagus untuk foto” dan minuman makanannya enak”,N/A,Tidak
690,N/A,Rachel A.,5,sebulan lalu,getaran dan layanan yang baik,N/A,Tidak
691,N/A,Strawberry Gashes,5,sebulan lalu,"Pelayanannyaa oke banget, pertama kali dateng kesini langsung dilayanin dengan baik baik bangettt. Aku suka sih sama kakak-kakaknya, ramahh banget gatau dah ngetik apalagi nii. Terus minumannya ga begitu maniss dan enak bangettt, rekomen dehhh. Tempatnya juga nyaman dan aesthetic.😋❤️🫰🏻",N/A,Tidak
