no,nama_tempat,nama_reviewer,rating,tanggal,ulasan,jumlah_ulasan_reviewer,foto
306,N/A,Endika Rahmat,5,seminggu lalu,N/A,N/A,Tidak
307,N/A,Okky Bagas,5,seminggu lalu,nyaman sekali,N/A,Tidak
308,N/A,Ardian Maulana,5,seminggu lalu,N/A,N/A,Tidak
309,N/A,Cherry pretty,5,seminggu lalu,N/A,N/A,Tidak
310,N/A,Kedai Kopi Santai Sejenak,5,seminggu lalu,Suka pelayanan nya,N/A,Tidak
311,N/A,Sara Patricia,5,seminggu lalu,N/A,N/A,Tidak
312,N/A,Kinara Agustina mahestri,5,seminggu lalu,N/A,N/A,Tidak
313,N/A,Angga Andrianto,5,seminggu lalu,N/A,N/A,Tidak
314,N/A,Bima Ghira,5,seminggu lalu,N/A,N/A,Tidak
315,N/A,Muhammad khairul hafidz,5,seminggu lalu,N/A,N/A,Tidak
316,N/A,Rado Heraya,5,seminggu lalu,N/A,N/A,Tidak
317,N/A,11 Handi Saputra,5,seminggu lalu,N/A,N/A,Tidak
318,N/A,Dwi Agung Bowo Laksono,5,seminggu lalu,N/A,N/A,Tidak
319,N/A,ADINDA SYAHADAT,5,seminggu lalu,kerennnn🙂‍↕️💓,N/A,Tidak
320,N/A,Miftakhul Fauziah,5,seminggu lalu,N/A,N/A,Tidak
321,N/A,Muhammad Ramadhan Putra Haryanto,5,seminggu lalu,N/A,N/A,Tidak
322,N/A,Estadila Tiariza Widi,5,seminggu lalu,"TEMPATNYA BAGUS BANGETT, AESTHETIC, SUPER RAMAHHHH",N/A,Tidak
323,N/A,Alfian Gustawan,5,seminggu lalu,N/A,N/A,Tidak
324,N/A,Yudha Prastyo,5,seminggu lalu,"pelayanannya ramah bgt. bagus buat nongkrong ngopi, favorit❤️",N/A,Tidak
325,N/A,Vega Aura,5,seminggu lalu,N/A,N/A,Tidak
326,N/A,Anjar Fitri,5,seminggu lalu,N/A,N/A,Tidak
327,N/A,Cahyo Agus Wibowo,5,seminggu lalu,N/A,N/A,Tidak
328,N/A,Yuli bimantoro 02,5,seminggu lalu,N/A,N/A,Tidak
329,N/A,Joshua Lee,5,seminggu lalu,N/A,N/A,Tidak
330,N/A,Varo varo,5,seminggu lalu,enak,N/A,Tidak
331,N/A,Krisna Mbul,5,seminggu lalu,N/A,N/A,Tidak
332,N/A,OMAH KOTES,5,seminggu lalu,N/A,N/A,Tidak
333,N/A,syifa fitria13,5,seminggu lalu,N/A,N/A,Tidak
334,N/A,Cory S,5,seminggu lalu,N/A,N/A,Tidak
335,N/A,Nabila Nisrina,5,seminggu lalu,BERLIN NYA CINTAAA BGTTTTT😍🤍🤏🏻❣️ …,N/A,Tidak
336,N/A,Su Jongkok,5,seminggu lalu,N/A,N/A,Tidak
337,N/A,Ikhsan Sit,5,seminggu lalu,"Sangat bagus untuk, di jadikan tempat bersantaii",N/A,Tidak
338,N/A,IBNU,5,seminggu lalu,N/A,N/A,Tidak
339,N/A,Zicofathan Assidqi,5,seminggu lalu,N/A,N/A,Tidak
340,N/A,jaki aufa,5,seminggu lalu,N/A,N/A,Tidak
341,N/A,Wahyu Diu,5,seminggu lalu,N/A,N/A,Tidak
342,N/A,Chandeni Arifa,5,seminggu lalu,N/A,N/A,Tidak
343,N/A,Dino Mustang,5,seminggu lalu,N/A,N/A,Tidak
344,N/A,Aqilla Nufus,5,seminggu lalu,N/A,N/A,Tidak
345,N/A,Rafi Jadika,5,seminggu lalu,N/A,N/A,Tidak
346,N/A,Charen Imellia Duwi,5,seminggu lalu,N/A,N/A,Tidak
347,N/A,Amanda Renaya177,5,seminggu lalu,N/A,N/A,Tidak
348,N/A,mayaaa,5,seminggu lalu,N/A,N/A,Tidak
349,N/A,Kinayah Ashifa,5,seminggu lalu,N/A,N/A,Tidak
350,N/A,Thea Real,5,seminggu lalu,N/A,N/A,Tidak
351,N/A,Dewangga khoirunnas,5,seminggu lalu,N/A,N/A,Tidak
352,N/A,Hilal Azka,5,seminggu lalu,tempatt nyaa baguss makanan nya juga enak,N/A,Tidak
353,N/A,Gue ndan,5,seminggu lalu,N/A,N/A,Tidak
354,N/A,mals momal,5,seminggu lalu,C28 menurutku cafe yang baguss banyak foto astheticnyaa,N/A,Tidak
355,N/A,Ridwan M•R•F,5,seminggu lalu,baguss,N/A,Tidak
356,N/A,Lalu farrel,5,seminggu lalu,N/A,N/A,Tidak
357,N/A,Dede Rafif Anugrah,5,seminggu lalu,tempat cozzy bgt service pelayanan nya juga baik dan bagus,N/A,Tidak
358,N/A,M. AGIL DIRA,5,seminggu lalu,tempatnya bagus,N/A,Tidak
359,N/A,Rehan anam,5,seminggu lalu,Bagus,N/A,Tidak
360,N/A,alvn athl,5,seminggu lalu,N/A,N/A,Tidak
361,N/A,Fuad,5,seminggu lalu,"tempat nya bagus,keren",N/A,Tidak
362,N/A,Don Vito,5,seminggu lalu,N/A,N/A,Tidak
363,N/A,Joel Alexander,5,seminggu lalu,N/A,N/A,Tidak
364,N/A,Love SickGirls,5,seminggu lalu,Karyawannya ramah,N/A,Tidak
365,N/A,Samudra Attar,5,seminggu lalu,Tempatnya nyaman dan karyawan nya baik n enjoy,N/A,Tidak
366,N/A,luthfilhakim,5,seminggu lalu,N/A,N/A,Tidak
367,N/A,Rafee ahmad,5,seminggu lalu,N/A,N/A,Tidak
368,N/A,Okta Puji Rahayu,5,seminggu lalu,Mantap,N/A,Tidak
369,N/A,Muhammad Abdul Azis,5,Diedit seminggu lalu,"cozzy bgt tempatnya, makanan sm minumannya enak",N/A,Tidak
370,N/A,MITHA HALIZA -,5,seminggu lalu,N/A,N/A,Tidak
371,N/A,Andhika H H,5,seminggu lalu,N/A,N/A,Tidak
372,N/A,Faizul Falach,5,seminggu lalu,N/A,N/A,Tidak
373,N/A,Mutmainaaah,5,seminggu lalu,N/A,N/A,Tidak
374,N/A,Nrlf Wijaya,5,seminggu lalu,N/A,N/A,Tidak
375,N/A,Malik_ as,5,seminggu lalu,Terbaik,N/A,Tidak
376,N/A,khasanah nur h,5,seminggu lalu,kafe terbaik 24 jam di kota ini,N/A,Tidak
377,N/A,Meivanny Amalia Suci,5,seminggu lalu,N/A,N/A,Tidak
378,N/A,641 Arun Baskara,5,seminggu lalu,N/A,N/A,Tidak
379,N/A,Hasna Nadhilah,5,seminggu lalu,N/A,N/A,Tidak
380,N/A,nadia noviana indra purnomo [FISIP 2025],5,seminggu lalu,N/A,N/A,Tidak
381,N/A,elsanti echa,5,seminggu lalu,nyaman,N/A,Tidak
382,N/A,Dhiandra Lavia,5,seminggu lalu,tempatnya nyaman dan estetik untuk kopinya enak banget,N/A,Tidak
383,N/A,D3 UPW Rahyan Zindaqi,5,seminggu lalu,N/A,N/A,Tidak
384,N/A,Anggun Aufiyah Adlah,5,seminggu lalu,N/A,N/A,Tidak
385,N/A,Devi Kusuma ayu wardani,5,seminggu lalu,Gaperna bosen si buat ke c28 tempatnya enak gak bikin bosen deh pokoknya,N/A,Tidak
386,N/A,Reni Kurnia,5,seminggu lalu,"Tempatnya nyaman ,staffnya ramah recommend dech",N/A,Tidak
387,N/A,Muhammad Daffa,5,seminggu lalu,N/A,N/A,Tidak
388,N/A,Lidia Marcel,5,seminggu lalu,N/A,N/A,Tidak
389,N/A,julia arsya,5,seminggu lalu,gacor abis,N/A,Tidak
390,N/A,Afanza Mulki,5,seminggu lalu,N/A,N/A,Tidak
391,N/A,Senia Agustin,5,seminggu lalu,N/A,N/A,Tidak
392,N/A,Meina Yulita,5,seminggu lalu,N/A,N/A,Tidak
393,N/A,Angelya Ank,5,seminggu lalu,"Nyaman banget sii aslii, kece parah aesthetic",N/A,Tidak
394,N/A,Andika Nur Fabillah,5,seminggu lalu,Tempat enak nyaman pwol,N/A,Tidak
395,N/A,mhmdd fryy,5,seminggu lalu,N/A,N/A,Tidak
396,N/A,Anastia Nurul,5,seminggu lalu,N/A,N/A,Tidak
397,N/A,laulita naf21,5,seminggu lalu,N/A,N/A,Tidak
398,N/A,nata,5,seminggu lalu,nyaman baguss yay,N/A,Tidak
399,N/A,Verena Vanessa,5,seminggu lalu,kereen bgt suka sama ambience nya dan kakaknya bener bener ramaah so helpful!,N/A,Tidak
400,N/A,Reee Hannn,5,seminggu lalu,N/A,N/A,Tidak
401,N/A,X806 Damar galih Asshiddiqie,5,seminggu lalu,N/A,N/A,Tidak
402,N/A,Muhammad Farden,5,2 minggu lalu,N/A,N/A,Tidak
403,N/A,Raditya.Damar. Dwi.Ramadhani,5,2 minggu lalu,N/A,N/A,Tidak
404,N/A,Reika Shakira Adifa,5,2 minggu lalu,N/A,N/A,Tidak
405,N/A,Erlangga Sutajaya,5,2 minggu lalu,N/A,N/A,Tidak
406,N/A,Afdan Ramadani,5,2 minggu lalu,N/A,N/A,Tidak
407,N/A,love makiee,5,2 minggu lalu,AAAA SUKA BGT MATCHANYA ENAAK!! tempatnya jugaa pw. banyak spot foto lucu-lucu dan photobooth worth it to tryy !! pelayanannya juga okee bangeet,N/A,Tidak
408,N/A,Rame Lan,5,2 minggu lalu,"pelayanan nyaman,tempat foto estetik ,minuman enakk coxok",N/A,Tidak
409,N/A,asa,5,2 minggu lalu,N/A,N/A,Tidak
410,N/A,Al Fildzah adani,5,2 minggu lalu,N/A,N/A,Tidak
411,N/A,M Fahri Haqie,5,2 minggu lalu,N/A,N/A,Tidak
412,N/A,selvia christina,5,2 minggu lalu,Oke,N/A,Tidak
413,N/A,Putik Sari,5,2 minggu lalu,N/A,N/A,Tidak
414,N/A,Fabyan wildan Asmara,5,2 minggu lalu,N/A,N/A,Tidak
415,N/A,Garuda Abimanyu,5,2 minggu lalu,mantap,N/A,Tidak
416,N/A,Latisha Mahidara,5,2 minggu lalu,N/A,N/A,Tidak
417,N/A,Fernando Alfitra,5,2 minggu lalu,N/A,N/A,Tidak
418,N/A,Almira inez fortuna,5,2 minggu lalu,N/A,N/A,Tidak
419,N/A,Vera Setyaningrum,5,2 minggu lalu,N/A,N/A,Tidak
420,N/A,Desinta Fera,5,2 minggu lalu,Kopi ter terbaik!,N/A,Tidak
421,N/A,Sabrina Trizaidah,5,2 minggu lalu,"Tempatnya asik, crew nya ramah baik, the best deh, kopinya best banget🤏🏻",N/A,Tidak
422,N/A,Bin Tang,5,2 minggu lalu,N/A,N/A,Tidak
423,N/A,Ade Gani,5,2 minggu lalu,N/A,N/A,Tidak
424,N/A,marcello richie,5,2 minggu lalu,N/A,N/A,Tidak
425,N/A,Berliananda,5,2 minggu lalu,N/A,N/A,Tidak
426,N/A,Sumantri Bambang,5,2 minggu lalu,N/A,N/A,Tidak
427,N/A,kirana putri,5,2 minggu lalu,N/A,N/A,Tidak
428,N/A,kevin adisaktya,5,2 minggu lalu,N/A,N/A,Tidak
429,N/A,khesya aprilia27,5,2 minggu lalu,N/A,N/A,Tidak
430,N/A,Rosaria Oktaviani,5,2 minggu lalu,N/A,N/A,Tidak
431,N/A,Erni Uli Sari,5,2 minggu lalu,N/A,N/A,Tidak
432,N/A,Sitha Elvia,5,2 minggu lalu,N/A,N/A,Tidak
433,N/A,molida,5,2 minggu lalu,"nyaman, betah bgt di sini!",N/A,Tidak
434,N/A,Fatikha Khoirun Nisa,5,2 minggu lalu,"tempatnya bagus, bersih, makanannya juga enak banget. rekomen buat yg mau nongkrong di jogja🙌",N/A,Tidak
435,N/A,Batari 4_Yudisthira Wisnu Wardana,5,2 minggu lalu,N/A,N/A,Tidak
436,N/A,Milzam Hakim Ayyasi,5,2 minggu lalu,N/A,N/A,Tidak
437,N/A,M. Gufri Azhari,5,2 minggu lalu,N/A,N/A,Tidak
438,N/A,Mndeks Second,5,2 minggu lalu,N/A,N/A,Tidak
439,N/A,Kevin Moscati,5,2 minggu lalu,N/A,N/A,Tidak
440,N/A,Muhammad Gunawan,5,2 minggu lalu,N/A,N/A,Tidak
441,N/A,Agatha Diannova,5,2 minggu lalu,N/A,N/A,Tidak
442,N/A,cinta larasati,5,2 minggu lalu,N/A,N/A,Tidak
443,N/A,Pinta Maharani,5,2 minggu lalu,N/A,N/A,Tidak
444,N/A,Rafly Ikhsani,5,2 minggu lalu,Kopi nya enak dan pelayanan nya juga enak banget  dan pelayan mas ahnaf juga sangat baik ke costumer,N/A,Tidak
445,N/A,Raisal Ahmad,5,2 minggu lalu,"Cafe dengan ambience yang sangat unik, sangat direkomendasikan untuk nongkrong. Dengan variasi minuman yang banyak dan premium. Menjadikan nongkrong disini sebagai pengalaman yang menarik.",N/A,Tidak
446,N/A,Mahastri Laksita,5,2 minggu lalu,"Matcha cloudy-nya enak, kopi rich28 nya kopi banget. Vibes buat nongkrong juga ok",N/A,Tidak
447,N/A,Hisyam Abi Saadan,5,2 minggu lalu,bagus untuk foto” dan matcha nya seger,N/A,Tidak
448,N/A,Fadel Wiratama9,5,2 minggu lalu,N/A,N/A,Tidak
449,N/A,zahraputry gunawan,5,2 minggu lalu,N/A,N/A,Tidak
450,N/A,Muhammad Halimi,5,2 minggu lalu,N/A,N/A,Tidak
451,N/A,Sunny Arifah,5,2 minggu lalu,"tempatnya aesthetic poll, banyak spot foto bagus, minumannya juga enak, bersih, staffnya ramah, ada photoboxnya jugaaaaak",N/A,Tidak
452,N/A,Sita Dwiyanti,5,2 minggu lalu,"Tempat nya baguss, makanan nya enak buat sabtu minggu ada roti nya enak"". Apalagi pelayanannya ramahh emm, kakaknya cantik"" swmuaa🥰🥰",N/A,Tidak
453,N/A,Muhammad Muslim,5,2 minggu lalu,Tempatnya syahdu 🥰,N/A,Tidak
454,N/A,Billian Irham,5,2 minggu lalu,N/A,N/A,Tidak
455,N/A,Bimo Octavian Firmansyah,5,2 minggu lalu,N/A,N/A,Tidak
456,N/A,Billiann Irhamm,5,2 minggu lalu,N/A,N/A,Tidak
457,N/A,Dani Maulana,5,2 minggu lalu,N/A,N/A,Tidak
458,N/A,zaskia,5,2 minggu lalu,enak sekali,N/A,Tidak
459,N/A,Rere Haryo Putri,5,2 minggu lalu,enak,N/A,Tidak
460,N/A,Rofiq bokir2009,5,2 minggu lalu,N/A,N/A,Tidak
461,N/A,ayanakkecik ayaa,5,2 minggu lalu,N/A,N/A,Tidak
462,N/A,Ello Djuka,5,2 minggu lalu,N/A,N/A,Tidak
463,N/A,Noraliza Recha6666,5,2 minggu lalu,N/A,N/A,Tidak
464,N/A,Juliandri Mikhael,5,2 minggu lalu,N/A,N/A,Tidak
465,N/A,Tiara Kusumah,5,2 minggu lalu,N/A,N/A,Tidak
466,N/A,ali arif,5,2 minggu lalu,N/A,N/A,Tidak
467,N/A,Gerhits Theodore Kaikatuy Theodore,5,2 minggu lalu,N/A,N/A,Tidak
468,N/A,Rizky Amanath,5,2 minggu lalu,N/A,N/A,Tidak
469,N/A,AZKIA SYIFA AZZAHRA -,5,2 minggu lalu,N/A,N/A,Tidak
470,N/A,Zuka Reha,5,2 minggu lalu,N/A,N/A,Tidak
471,N/A,AndraaZ 233,5,2 minggu lalu,N/A,N/A,Tidak
472,N/A,Adelia Alya,5,2 minggu lalu,"Tempat nya enak buat nongki, lucu, kakak” nya ramah” ahahaha 🖤🤎🌸 …",N/A,Tidak
473,N/A,Lia Agustin,5,2 minggu lalu,"tempatnya nyaman, enak dibuat untuk nongki, pokoknya tempatnya cocok bgt untuk para Gen Z",N/A,Tidak
474,N/A,raya ramadhani,5,2 minggu lalu,pelayanan ramah dan tempatnya nyaman,N/A,Tidak
475,N/A,Juventi Salma Devi,5,2 minggu lalu,N/A,N/A,Tidak
476,N/A,Adryan Ardiansyah,5,2 minggu lalu,N/A,N/A,Tidak
477,N/A,kartika mima,5,2 minggu lalu,N/A,N/A,Tidak
478,N/A,Agung Farrell,5,2 minggu lalu,N/A,N/A,Tidak
479,N/A,Vira Jogja,5,2 minggu lalu,N/A,N/A,Tidak
480,N/A,ellen aurelia,5,2 minggu lalu,N/A,N/A,Tidak
481,N/A,dwi nur Wulandari,5,2 minggu lalu,mantapppp,N/A,Tidak
482,N/A,D Berlian Ganung Amarta,5,2 minggu lalu,N/A,N/A,Tidak
483,N/A,Widi Aulianisa Agustin,5,2 minggu lalu,N/A,N/A,Tidak
484,N/A,Mada Rahmania,5,2 minggu lalu,"nyaman, ramahh, spotnya instagramable",N/A,Tidak
485,N/A,syfr putrii,5,2 minggu lalu,N/A,N/A,Tidak
486,N/A,willberichasap,5,2 minggu lalu,N/A,N/A,Tidak
487,N/A,Farrell Nugroho,5,2 minggu lalu,N/A,N/A,Tidak
488,N/A,Charina,5,2 minggu lalu,pelayanannya baik sekaliii,N/A,Tidak
489,N/A,Hani A Maria,5,2 minggu lalu,N/A,N/A,Tidak
490,N/A,Latifah Firdhaus 'Aini,5,2 minggu lalu,N/A,N/A,Tidak
491,N/A,Olaasmnj96,5,2 minggu lalu,N/A,N/A,Tidak
492,N/A,Airish Rahadhyan,5,2 minggu lalu,N/A,N/A,Tidak
493,N/A,Widya Apriliyanti,5,2 minggu lalu,N/A,N/A,Tidak
494,N/A,Bisma Rasyad Shafy,5,2 minggu lalu,N/A,N/A,Tidak
495,N/A,Yunita Alvini,5,2 minggu lalu,N/A,N/A,Tidak
496,N/A,Sherly Kharismad,5,2 minggu lalu,N/A,N/A,Tidak
497,N/A,Imandha Zenki,5,2 minggu lalu,N/A,N/A,Tidak
498,N/A,Dimas Agus,5,2 minggu lalu,N/A,N/A,Tidak
499,N/A,Travelling Happy,5,2 minggu lalu,N/A,N/A,Tidak
500,N/A,Majid Apry Rahadian,5,2 minggu lalu,N/A,N/A,Tidak
501,N/A,Zahra Arifa,5,2 minggu lalu,N/A,N/A,Tidak
502,N/A,Titahgusti Miladarma,5,2 minggu lalu,N/A,N/A,Tidak
503,N/A,Irwan Purnasidi24,5,2 minggu lalu,N/A,N/A,Tidak
504,N/A,Icha A. Hafiiza Sunu,5,2 minggu lalu,N/A,N/A,Tidak
505,N/A,Anis Purnasari,5,2 minggu lalu,Tempatnya seru buat nongkrong makananya enak,N/A,Tidak
506,N/A,Salsabila Alfina Rahmawati,5,2 minggu lalu,N/A,N/A,Tidak
507,N/A,Andre Ian,5,2 minggu lalu,N/A,N/A,Tidak
508,N/A,Maya Riskiyani,5,2 minggu lalu,N/A,N/A,Tidak
509,N/A,Rizal Di,5,2 minggu lalu,"Ramah pelayanannya,enak makanannya",N/A,Tidak
510,N/A,Aleysia,5,2 minggu lalu,"Tempatnya asik, Pelayanannya bagus",N/A,Tidak
511,N/A,Monica Syahnalla,4,2 minggu lalu,N/A,N/A,Tidak
512,N/A,Mr Beng beng96,5,2 minggu lalu,N/A,N/A,Tidak
513,N/A,Salsa Rozalina,5,2 minggu lalu,"kopinya enakk!! pelayanannya juga bagus, tempatnya nyaman banget buat nongkrong!",N/A,Tidak
514,N/A,my hwangs,5,2 minggu lalu,"Stafnya ramah banget, makanan dan kopinya enak! Suasananya juga top banget! Pasti bakal balik lagi :) !",N/A,Tidak
515,N/A,Tri Haryanto,5,2 minggu lalu,kopinya enak,N/A,Tidak
516,N/A,Indah Sp,5,2 minggu lalu,"keren bgt konsep cafenya, pelayanannya ramah samaa photoboxnya lucuu abis. rekomen banget sih buat nongkrong",N/A,Tidak
517,N/A,hanif kartika,5,2 minggu lalu,"Tempatnya nyaman, bersih, kopinya enak, aervicenya juga ramah",N/A,Tidak
518,N/A,Rifqi Wichaksono,5,2 minggu lalu,wfc direkomendasikan,N/A,Tidak
519,N/A,Bonifasia Kusytania,5,2 minggu lalu,N/A,N/A,Tidak
520,N/A,Aisyah Putri Ratasya,5,2 minggu lalu,nyaman bangetttt,N/A,Tidak
521,N/A,Ferly Putra,5,2 minggu lalu,N/A,N/A,Tidak
522,N/A,harun alrasyid,5,2 minggu lalu,"Tempatnya bagus nyaman cozy,
Especially staff2 nya ramah2 👍🏽",N/A,Tidak
523,N/A,Miuthiya Putri Azzahra,5,2 minggu lalu,N/A,N/A,Tidak
524,N/A,dea alfitaa,5,2 minggu lalu,N/A,N/A,Tidak
525,N/A,Isna Rahmawati,5,2 minggu lalu,N/A,N/A,Tidak
526,N/A,Andika Pratama,5,2 minggu lalu,N/A,N/A,Tidak
527,N/A,Adepriyani Rahma Putri,5,2 minggu lalu,"tempatnya enak bgt, apalagi klo malem. enak buat nugas, nongki, dll. minuman makanan juga enak, pelayanannya oke, bersih juga tempatnya. mantaplah wkwk, kesinii rekomenn",N/A,Tidak
528,N/A,amry rya,5,2 minggu lalu,N/A,N/A,Tidak
529,N/A,Sugiyanti 10,5,2 minggu lalu,N/A,N/A,Tidak
530,N/A,18_ MUHAMAD HADIQ_XI DPIB 1,5,2 minggu lalu,N/A,N/A,Tidak
531,N/A,fara,5,2 minggu lalu,N/A,N/A,Tidak
532,N/A,Nanda onLY,5,2 minggu lalu,N/A,N/A,Tidak
533,N/A,Rizki Aditya Pratama,5,2 minggu lalu,N/A,N/A,Tidak
534,N/A,Igkelas TeksipA,5,2 minggu lalu,N/A,N/A,Tidak
535,N/A,Septi Sulistya Galih,5,2 minggu lalu,N/A,N/A,Tidak
536,N/A,Diah Nur Syafitri,5,2 minggu lalu,N/A,N/A,Tidak
537,N/A,Risma Alfi,5,2 minggu lalu,N/A,N/A,Tidak
538,N/A,Nadya Annisa,5,2 minggu lalu,N/A,N/A,Tidak
539,N/A,andito,5,Diedit 2 minggu lalu,N/A,N/A,Tidak
540,N/A,Michael Dennef,5,2 minggu lalu,N/A,N/A,Tidak
541,N/A,Albert Agung,5,Diedit 2 minggu lalu,sangat menarik dan suasana menyenangkan,N/A,Tidak
542,N/A,Cici,5,2 minggu lalu,N/A,N/A,Tidak
543,N/A,Nia Ramadhan,5,2 minggu lalu,N/A,N/A,Tidak
544,N/A,Vemas Adhie Wicaksono,5,2 minggu lalu,N/A,N/A,Tidak
545,N/A,Hamira Azkiani,5,2 minggu lalu,N/A,N/A,Tidak
546,N/A,shofi zulfa,5,2 minggu lalu,N/A,N/A,Tidak
547,N/A,Azzira airin,5,2 minggu lalu,N/A,N/A,Tidak
548,N/A,Caramel Latte,5,2 minggu lalu,tempat yang nyaman dan suasana yang baik,N/A,Tidak
549,N/A,10. Deva Aulia Damayanti,5,2 minggu lalu,"tempat nya instagramable bangett😍😍 mba dan maa nya ramah"" juga😍",N/A,Tidak
550,N/A,daffa bryn,5,2 minggu lalu,"Tempat nya bagus,rekomen deh",N/A,Tidak
551,N/A,Shaskia Maulidina,5,2 minggu lalu,Tempatnya adem dan super asthetic!,N/A,Tidak
552,N/A,wafiq anggara,5,2 minggu lalu,N/A,N/A,Tidak
553,N/A,AFRIZAL RAIHAN,1,3 minggu lalu,N/A,N/A,Tidak
554,N/A,Ardo Yudha,5,3 minggu lalu,N/A,N/A,Tidak
555,N/A,Daren Refan,5,3 minggu lalu,"tempatnya cakep banyak spot foto, matcha mya enak💋💋",N/A,Tidak
556,N/A,Vicky Raztya,5,3 minggu lalu,"bagus tempat nya pelayanan nya ramah minuman nya juga enak""",N/A,Tidak
557,N/A,Riska Arviani,5,3 minggu lalu,tempatnya kece minuman nya juga murce muce pokoknya rekomen banget tempat nyaaa,N/A,Tidak
558,N/A,Agus Rahmanto,5,3 minggu lalu,N/A,N/A,Tidak
559,N/A,konvlk bedo,5,3 minggu lalu,N/A,N/A,Tidak
560,N/A,Cindy Amelia Agustin,5,3 minggu lalu,"cloud matcha nya enak bgtt, brownies nya lembut parahh, tempatnya estetik pollll nice nice👍🏻👍🏻👍🏻👍🏻 …",N/A,Tidak
561,N/A,Anggita RDC,5,3 minggu lalu,keren sih buat foto foto,N/A,Tidak
562,N/A,Rehan yoga pratama,5,3 minggu lalu,N/A,N/A,Tidak
563,N/A,Mutia P,5,3 minggu lalu,Enak cheese cakenya !!!,N/A,Tidak
564,N/A,Maulida R,5,3 minggu lalu,N/A,N/A,Tidak
565,N/A,VEISA ALIF,5,3 minggu lalu,N/A,N/A,Tidak
566,N/A,Ghesa Lutfhi,5,3 minggu lalu,N/A,N/A,Tidak
567,N/A,arda asfandiyar,5,3 minggu lalu,N/A,N/A,Tidak
568,N/A,Idris Putra,5,3 minggu lalu,N/A,N/A,Tidak
569,N/A,raru,5,3 minggu lalu,N/A,N/A,Tidak
570,N/A,herdias,5,3 minggu lalu,N/A,N/A,Tidak
571,N/A,Kartika dewi syabanirani,5,3 minggu lalu,N/A,N/A,Tidak
572,N/A,Kania Capirosi,5,3 minggu lalu,N/A,N/A,Tidak
573,N/A,ninalorena Banari25,5,3 minggu lalu,N/A,N/A,Tidak
574,N/A,syifa tasya,5,3 minggu lalu,N/A,N/A,Tidak
575,N/A,Pavita Salma,5,3 minggu lalu,N/A,N/A,Tidak
576,N/A,Aprilian Firdaus,5,3 minggu lalu,N/A,N/A,Tidak
577,N/A,Yulia Alif Pramuaji,5,3 minggu lalu,N/A,N/A,Tidak
578,N/A,Agung Rachmadi,5,3 minggu lalu,N/A,N/A,Tidak
579,N/A,Muhammad Kemal,5,3 minggu lalu,N/A,N/A,Tidak
580,N/A,Adhip 05,5,3 minggu lalu,N/A,N/A,Tidak
581,N/A,28_resty dwi,5,3 minggu lalu,N/A,N/A,Tidak
582,N/A,Yezharivina Nur anisa,5,3 minggu lalu,N/A,N/A,Tidak
583,N/A,Aldo Sanjaya,5,3 minggu lalu,tempat nongkrong yg asik,N/A,Tidak
584,N/A,Cyrillus jonathan,5,3 minggu lalu,tempat nongkrong asikk,N/A,Tidak
585,N/A,Agatha restuning Kidung ratri,5,3 minggu lalu,N/A,N/A,Tidak
586,N/A,Evita Nur,5,3 minggu lalu,N/A,N/A,Tidak
587,N/A,indah. rahma123,5,3 minggu lalu,N/A,N/A,Tidak
588,N/A,Eka Susmita,5,3 minggu lalu,N/A,N/A,Tidak
589,N/A,Febi Delia Putri,5,3 minggu lalu,N/A,N/A,Tidak
590,N/A,Felicia Febriantika,5,3 minggu lalu,"tempatnya bersih, baristanya ramah👍🏻👍🏻",N/A,Tidak
591,N/A,Septiana Safitri,5,3 minggu lalu,N/A,N/A,Tidak
592,N/A,Stoklipz,5,3 minggu lalu,N/A,N/A,Tidak
593,N/A,Rafka Zid,4,3 minggu lalu,N/A,N/A,Tidak
594,N/A,Stok124,5,3 minggu lalu,N/A,N/A,Tidak
595,N/A,zahra risdianti,5,3 minggu lalu,N/A,N/A,Tidak
596,N/A,rosdiana sm,5,3 minggu lalu,N/A,N/A,Tidak
597,N/A,Diah Ayu Anggraeni,5,3 minggu lalu,N/A,N/A,Tidak
598,N/A,sv mrs,5,3 minggu lalu,N/A,N/A,Tidak
599,N/A,Dhea Maya Ferisha,5,3 minggu lalu,N/A,N/A,Tidak
600,N/A,sasaa,5,3 minggu lalu,N/A,N/A,Tidak
601,N/A,Repan Arpiansyah,5,3 minggu lalu,N/A,N/A,Tidak
602,N/A,piong zauhar,5,3 minggu lalu,N/A,N/A,Tidak
603,N/A,Anita Ramadhani,5,3 minggu lalu,N/A,N/A,Tidak
604,N/A,chandra senja,5,3 minggu lalu,N/A,N/A,Tidak
605,N/A,Shalom Pakke,5,3 minggu lalu,N/A,N/A,Tidak
606,N/A,IneZ,5,3 minggu lalu,N/A,N/A,Tidak
607,N/A,evnr dd,5,3 minggu lalu,N/A,N/A,Tidak
608,N/A,anna mariaa,5,3 minggu lalu,"tempatnya lucu, makanan dan minumannya enakk😍",N/A,Tidak
609,N/A,melanie cindy,5,3 minggu lalu,N/A,N/A,Tidak
610,N/A,Ancella Purba,5,3 minggu lalu,N/A,N/A,Tidak
611,N/A,Kazhimah Kazhimah,5,3 minggu lalu,N/A,N/A,Tidak
612,N/A,Qinthara Attar,5,3 minggu lalu,N/A,N/A,Tidak
613,N/A,Agil Firman,5,3 minggu lalu,N/A,N/A,Tidak
614,N/A,15. Fitria Indriyani,5,3 minggu lalu,N/A,N/A,Tidak
